colour	x	y	key	group	clickSelects	showSelected1	PANEL
#C49A00	1.67	1981	Autriche	13	Autriche	Europe et Asie centrale	1
#C49A00	1.66	1982	Autriche	13	Autriche	Europe et Asie centrale	1
#C49A00	1.56	1983	Autriche	13	Autriche	Europe et Asie centrale	1
#C49A00	1.53	1984	Autriche	13	Autriche	Europe et Asie centrale	1
#C49A00	1.46	1985	Autriche	13	Autriche	Europe et Asie centrale	1
#C49A00	1.47	1986	Autriche	13	Autriche	Europe et Asie centrale	1
#C49A00	1.42	1987	Autriche	13	Autriche	Europe et Asie centrale	1
#C49A00	1.43	1988	Autriche	13	Autriche	Europe et Asie centrale	1
#C49A00	1.45	1989	Autriche	13	Autriche	Europe et Asie centrale	1
#C49A00	1.45	1990	Autriche	13	Autriche	Europe et Asie centrale	1
#C49A00	1.5	1991	Autriche	13	Autriche	Europe et Asie centrale	1
#C49A00	1.49	1992	Autriche	13	Autriche	Europe et Asie centrale	1
#C49A00	1.48	1993	Autriche	13	Autriche	Europe et Asie centrale	1
#C49A00	1.44	1994	Autriche	13	Autriche	Europe et Asie centrale	1
#C49A00	1.4	1995	Autriche	13	Autriche	Europe et Asie centrale	1
#C49A00	1.42	1996	Autriche	13	Autriche	Europe et Asie centrale	1
#C49A00	1.36	1997	Autriche	13	Autriche	Europe et Asie centrale	1
#C49A00	1.37	1998	Autriche	13	Autriche	Europe et Asie centrale	1
#C49A00	1.34	1999	Autriche	13	Autriche	Europe et Asie centrale	1
#C49A00	1.36	2000	Autriche	13	Autriche	Europe et Asie centrale	1
#C49A00	1.33	2001	Autriche	13	Autriche	Europe et Asie centrale	1
#C49A00	1.39	2002	Autriche	13	Autriche	Europe et Asie centrale	1
#C49A00	1.38	2003	Autriche	13	Autriche	Europe et Asie centrale	1
#C49A00	1.42	2004	Autriche	13	Autriche	Europe et Asie centrale	1
#C49A00	1.41	2005	Autriche	13	Autriche	Europe et Asie centrale	1
#C49A00	1.41	2006	Autriche	13	Autriche	Europe et Asie centrale	1
#C49A00	1.38	2007	Autriche	13	Autriche	Europe et Asie centrale	1
#C49A00	1.41	2008	Autriche	13	Autriche	Europe et Asie centrale	1
#C49A00	1.39	2009	Autriche	13	Autriche	Europe et Asie centrale	1
#C49A00	1.44	2010	Autriche	13	Autriche	Europe et Asie centrale	1
#C49A00	1.42	2011	Autriche	13	Autriche	Europe et Asie centrale	1
#F8766D	3.453	1960	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	3.54	1961	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	3.442	1962	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	3.332	1963	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	3.146	1964	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	2.977	1965	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	2.881	1966	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	2.848	1967	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	2.888	1968	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	2.886	1969	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	2.859	1970	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	2.961	1971	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	2.744	1972	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	2.491	1973	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	2.397	1974	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	2.148	1975	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	2.06	1976	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	2.007	1977	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	1.949	1978	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	1.907	1979	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	1.891	1980	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	1.935	1981	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	1.929	1982	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	1.924	1983	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	1.84	1984	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	1.923	1985	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	1.868	1986	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	1.845	1987	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	1.831	1988	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	1.838	1989	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	1.902	1990	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	1.849	1991	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	1.888	1992	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	1.859	1993	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	1.842	1994	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	1.822	1995	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	1.796	1996	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	1.778	1997	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	1.762	1998	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	1.755	1999	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	1.756	2000	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	1.739	2001	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	1.756	2002	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	1.748	2003	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	1.768	2004	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	1.807	2005	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	1.883	2006	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	1.931	2007	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	1.933	2008	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	1.857	2009	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	1.87	2010	Australie	12	Australie	Asie de l'Est et Pacifique	1
#F8766D	1.87	2011	Australie	12	Australie	Asie de l'Est et Pacifique	1
#53B400	4.82	1960	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	4.655	1961	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	4.471	1962	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	4.271	1963	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	4.059	1964	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	3.842	1965	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	3.625	1966	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	3.417	1967	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	3.226	1968	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	3.054	1969	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	2.908	1970	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	2.788	1971	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	2.691	1972	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	2.613	1973	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	2.552	1974	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	2.506	1975	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	2.472	1976	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	2.446	1977	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	2.425	1978	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	2.408	1979	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	2.392	1980	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	2.377	1981	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	2.364	1982	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	2.353	1983	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	2.342	1984	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	2.332	1985	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	2.32	1986	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	2.307	1987	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	2.291	1988	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	2.272	1989	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	2.249	1990	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	2.221	1991	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	2.187	1992	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	2.149	1993	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	2.108	1994	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	2.064	1995	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	2.021	1996	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	1.979	1997	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	1.94	1998	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	1.905	1999	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	1.874	2000	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	1.848	2001	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	1.825	2002	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	1.805	2003	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	1.787	2004	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	1.77	2005	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	1.755	2006	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	1.74	2007	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	1.726	2008	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	1.713	2009	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	1.699	2010	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#53B400	1.687	2011	Aruba	11	Aruba	Amérique latine et Caraïbes	1
#C49A00	5.571	1960	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	5.596	1961	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	5.591	1962	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	5.549	1963	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	5.468	1964	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	5.352	1965	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	5.21	1966	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	5.056	1967	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	4.901	1968	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	4.753	1969	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	4.612	1970	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	4.479	1971	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	4.348	1972	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	4.216	1973	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	4.084	1974	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	3.95	1975	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	3.814	1976	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	3.676	1977	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	3.539	1978	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	3.407	1979	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	3.286	1980	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	3.179	1981	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	3.092	1982	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	3.026	1983	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	2.98	1984	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	2.91	1985	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	2.9	1986	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	2.9026	1987	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	2.8	1988	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	2.8	1989	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	2.74	1990	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	2.87	1991	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	2.74	1992	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	2.7	1993	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	2.52	1994	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	2.29	1995	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	2.06	1996	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	2.07	1997	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	2	1998	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	2.07	1999	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	2	2000	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	1.8	2001	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	1.8	2002	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	1.9	2003	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	2.0535	2004	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	2	2005	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	1.97	2006	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	1.97	2007	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	1.9	2008	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	1.82	2009	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	1.92	2010	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	1.92	2011	Azerbaïdjan	14	Azerbaïdjan	Europe et Asie centrale	1
#C49A00	4.052	1960	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	3.954	1961	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	3.849	1962	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	3.737	1963	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	3.619	1964	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	3.495	1965	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	3.367	1966	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	3.239	1967	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	3.114	1968	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	2.994	1969	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	2.881	1970	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	2.775	1971	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	2.675	1972	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	2.581	1973	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	2.493	1974	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	2.412	1975	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	2.336	1976	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	2.267	1977	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	2.202	1978	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	2.144	1979	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	2.092	1980	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	2.05	1981	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	2.017	1982	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	1.992	1983	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	1.973	1984	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	1.953	1985	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	1.925	1986	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	1.887	1987	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	1.836	1988	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	1.775	1989	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	1.708	1990	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	1.645	1991	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	1.592	1992	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	1.556	1993	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	1.534	1994	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	1.524	1995	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	1.518	1996	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	1.508	1997	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	1.487	1998	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	1.454	1999	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	1.412	2000	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	1.363	2001	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	1.315	2002	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	1.273	2003	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	1.239	2004	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	1.212	2005	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	1.194	2006	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	1.179	2007	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	1.168	2008	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	1.157	2009	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	1.148	2010	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#C49A00	1.14	2011	Bosnie-Herzégovine	26	Bosnie-Herzégovine	Europe et Asie centrale	1
#53B400	4.333	1960	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	4.313	1961	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	4.269	1962	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	4.196	1963	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	4.094	1964	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	3.963	1965	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	3.807	1966	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	3.637	1967	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	3.46	1968	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	3.284	1969	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	3.113	1970	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	2.949	1971	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	2.794	1972	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	2.648	1973	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	2.513	1974	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	2.393	1975	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	2.288	1976	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	2.198	1977	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	2.121	1978	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	2.057	1979	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	2.004	1980	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	1.96	1981	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	1.922	1982	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	1.889	1983	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	1.858	1984	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	1.83	1985	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	1.806	1986	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	1.786	1987	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	1.77	1988	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	1.758	1989	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	1.748	1990	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	1.739	1991	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	1.73	1992	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	1.719	1993	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	1.705	1994	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	1.688	1995	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	1.667	1996	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	1.641	1997	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	1.614	1998	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	1.585	1999	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	1.558	2000	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	1.534	2001	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	1.516	2002	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	1.504	2003	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	1.5	2004	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	1.501	2005	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	1.508	2006	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	1.518	2007	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	1.529	2008	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	1.541	2009	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	1.551	2010	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#53B400	1.561	2011	Barbade	18	Barbade	Amérique latine et Caraïbes	1
#A58AFF	6.724	1960	Bangladesh	17	Bangladesh	Asie du Sud	1
#A58AFF	6.758	1961	Bangladesh	17	Bangladesh	Asie du Sud	1
#A58AFF	6.79	1962	Bangladesh	17	Bangladesh	Asie du Sud	1
#A58AFF	6.819	1963	Bangladesh	17	Bangladesh	Asie du Sud	1
#A58AFF	6.846	1964	Bangladesh	17	Bangladesh	Asie du Sud	1
#A58AFF	6.871	1965	Bangladesh	17	Bangladesh	Asie du Sud	1
